wikipedia_movie_id,freebase_movie_id,movie_name,movie_release_date,movie_box_office_revenue_x,movie_runtime,movie_languages,movie_countries,movie_genres
7777717,/m/026cs30,Whipped,2000.0,4142507.0,85.0,['English Language'],['United States of America'],"['Romantic comedy', 'Black comedy', 'Romance Film', 'Indie', 'Comedy']"
4032134,/m/0bdhfg,Jade,1995.0,9851610.0,107.0,['English Language'],['United States of America'],"['Thriller', 'Erotic thriller', 'Psychological thriller', 'Mystery', 'Drama', 'Suspense', 'Crime Thriller', 'Action']"
23295795,/m/0dln8jk,The Hangover: Part II,2011.0,581464305.0,102.0,"['English Language', 'Thai Language']",['United States of America'],"['Buddy film', 'Comedy', 'Absurdism']"
4198361,/m/0bphhp,Chaos,2005.0,7000248.0,105.0,['English Language'],"['United States of America', 'Canada', 'United Kingdom']","['Thriller', 'Crime Fiction', 'Heist', 'Action/Adventure', 'Drama', 'Action']"
3752653,/m/09z3ns,Junebug,2005.0,2678810.0,106.0,['English Language'],['United States of America'],"['Family Drama', 'Indie', 'Comedy of manners', 'Comedy-drama', 'Drama', 'Comedy']"
9823771,/m/02pt8fz,Death Wish V: The Face of Death,1994.0,1702394.0,96.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Action', 'Crime Thriller', 'Action/Adventure']"
3447732,/m/09cyky,Dennis the Menace,1993.0,117270765.0,95.0,['English Language'],['United States of America'],"['Family Film', 'Comedy']"
81503,/m/0k_9j,Indiana Jones and the Temple of Doom,1984.0,333107271.0,118.0,"['Sinhala Language', 'English Language']",['United States of America'],"['Action/Adventure', 'Costume Adventure', 'Action', 'Adventure']"
23086136,/m/064ppgg,Men in War,1957.0,1500000.0,104.0,[],['United States of America'],"['Black-and-white', 'Action/Adventure', 'Western', 'Drama', 'War film', 'Action']"
7138643,/m/0h67rf,Star Kid,1998.0,7029025.0,101.0,['English Language'],['United States of America'],"['Science Fiction', 'Adventure', ""Children's/Family"", ""Children's Fantasy"", 'Family Film', 'Indie']"
2342514,/m/0753hp,My Summer of Love,2004.0,992238.0,86.0,['English Language'],['United Kingdom'],"['LGBT', 'Coming of age', 'Film adaptation', 'Drama', 'Romantic drama', 'Romance Film']"
25184636,/m/09g8l7v,Homeless for the Holidays,2009.0,25180.0,93.0,[],[],['Drama']
23024134,/m/064npnj,Saskatchewan,1954.0,2250000.0,87.0,['English Language'],['United States of America'],"['Western', 'Action', 'Northern']"
9125767,/m/027ylsy,Against All Flags,1952.0,1600000.0,83.0,['English Language'],['United States of America'],"['Action', 'Adventure']"
1637570,/m/05jn1q,Fandango,1985.0,91666.0,90.0,['English Language'],['United States of America'],"['Road movie', 'Period piece', 'Comedy', 'Indie']"
4223800,/m/0bqvqq,"10,000 BC",2008.0,269784201.0,109.0,['English Language'],"['United States of America', 'South Africa', 'New Zealand']","['Thriller', 'Adventure', 'Costume drama', 'Action/Adventure', 'Fantasy', 'Romance Film', 'Action']"
1151458,/m/04bpzh,Fallen,1998.0,25232289.0,124.0,"['Aramaic language', 'English Language']",['United States of America'],"['Thriller', 'Drama', 'Crime Fiction', 'Fantasy']"
447194,/m/029jt9,Samson and Delilah,1949.0,11000000.0,131.0,['English Language'],['United States of America'],"['History', 'Romance Film', 'Action', 'Drama', 'Adventure']"
225573,/m/01gwbq,Bamboozled,2000.0,2463650.0,135.0,['English Language'],['United States of America'],"['Media Satire', 'Indie', 'Comedy-drama', 'Satire', 'Drama', 'Comedy', 'Black comedy', 'Music']"
31462683,/m/0gkyk9r,Tim and Eric's Billion Dollar Movie,2012.0,200803.0,93.0,['English Language'],['United States of America'],"['Comedy film', 'Comedy']"
852742,/m/03h8rg,Kama Sutra: A Tale of Love,1996.0,4109095.0,117.0,"['Italian Language', 'English Language']","['United States of America', 'Japan', 'India', 'United Kingdom', 'Germany']","['Crime Fiction', 'Melodrama', 'Japanese Movies', 'World cinema', 'History', 'Period piece', 'Erotic Drama', 'Drama', 'Romantic drama', 'Romance Film']"
14141235,/m/03cvvtb,12,2007.0,4000000.0,160.0,"['Chechen Language', 'Russian Language']",['Russia'],"['Crime Fiction', 'Thriller', 'World cinema', 'Drama', 'War film', 'Courtroom Drama']"
24029843,/m/02rgj5h,Sophie's Revenge,2009.0,15200000.0,108.0,"['Mandarin Chinese', 'Standard Mandarin']","['South Korea', 'China']","['Romantic comedy', 'World cinema', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film', 'Chinese Movies']"
167857,/m/016fyc,The Usual Suspects,1994.0,23272306.0,108.0,"['French Language', 'Hungarian language', 'English Language', 'Spanish Language']","['United States of America', 'Germany']","['Thriller', 'Ensemble Film', 'Mystery', 'Crime Fiction', 'Crime Thriller', 'Neo-noir']"
3710785,/m/09wnnb,National Treasure: Book of Secrets,2007.0,457364600.0,119.0,"['French Language', 'English Language']",['United States of America'],"['Thriller', 'Action Thrillers', 'Adventure', 'Caper story', 'Action/Adventure', 'Mystery', 'Archives and records', 'Action']"
2165430,/m/06rpz_,"Davy Crockett, King of the Wild Frontier",1955.0,2150000.0,93.0,['English Language'],['United States of America'],"['Western', 'Action', 'Family Film', 'Biopic [feature]', 'Adventure']"
2229321,/m/06xpdt,Thunder Bay,1953.0,2400000.0,104.0,['English Language'],['United States of America'],"['Action', 'Drama', 'Adventure', 'Addiction Drama']"
2108624,/m/06mp32,Porky's Revenge,1985.0,20518905.0,92.0,['English Language'],"['United States of America', 'Canada']","['Sports', 'Sex comedy', 'Comedy', 'Teen']"
4288473,/m/0bv8h2,Bicentennial Man,1999.0,87423861.0,132.0,['English Language'],"['United States of America', 'Germany']","['Tragedy', 'Family Drama', 'Science Fiction', 'Domestic Comedy', 'Fantasy', 'Comedy', 'Film adaptation', 'Drama', 'Family Film', 'Romance Film']"
26545312,/m/0bhb83p,Hatchet II,2010.0,52604.0,85.0,['English Language'],['United States of America'],"['Thriller', 'Horror', 'Cult', 'Comedy', 'Black comedy', 'Action', 'Slasher']"
165366,/m/0160jy,Stranger Than Paradise,1984.0,2436000.0,90.0,"['English Language', 'Hungarian language']","['United States of America', 'West Germany', 'Germany']","['Buddy film', 'Indie', 'Road movie', 'Black-and-white', 'Comedy', 'Black comedy']"
206845,/m/01dc46,Antz,1998.0,171757863.0,83.0,['English Language'],['United States of America'],"['Adventure', 'Computer Animation', 'Animation', 'Fantasy', 'Comedy', 'Family Film', 'Fantasy Comedy']"
17315314,/m/043n1r5,Yentl,1983.0,40218899.0,132.0,['English Language'],"['United States of America', 'United Kingdom']","['Musical', 'Feminist Film', 'Drama', 'Romance Film', 'Musical Drama']"
29845871,/m/0fq18f6,Victini and the Black Hero: Zekrom and Victini and the White Hero: Reshiram,2011.0,53387786.0,98.0,[],[],['Animation']
4835894,/m/0cq78f,Clifford's Really Big Movie,2004.0,3255426.0,74.0,['English Language'],['United States of America'],"['Family Film', ""Children's/Family"", 'Adventure', 'Family-Oriented Adventure', 'Animation']"
2590780,/m/07q5mt,For Love or Money,1993.0,11146270.0,96.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy']"
36196361,/m/0kmyxvt,The Wolf of Wall Street,2013.0,116866727.0,93.0,[],[],[]
3514297,/m/09hq9g,Private Resort,1985.0,331816.0,82.0,['English Language'],['United States of America'],"['Sex comedy', 'Comedy', 'Slapstick']"
23335172,/m/065yq3c,The Back-Up Plan,2010.0,90000000.0,104.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy']"
1487971,/m/0559wc,Balto,1995.0,11348324.0,74.0,['English Language'],['United States of America'],"['Adventure', ""Children's/Family"", 'Animal Picture', 'Animation', 'Family Film', 'Family-Oriented Adventure']"
612656,/m/02wjh2,The Funeral,1996.0,1412799.0,99.0,"['Italian Language', 'English Language']",['United States of America'],"['Crime Fiction', 'Gangster Film', 'Period piece', 'Drama']"
20326029,/m/04z_pxk,The Wave,2008.0,20675948.0,107.0,['German Language'],['Germany'],"['Thriller', 'Drama']"
10370634,/m/02h5xf_,The Hoax,2006.0,11772183.0,116.0,"['English Language', 'American English']",['United States of America'],"['Period piece', 'Drama', 'Comedy', 'Film adaptation', 'Black comedy', 'Biographical film']"
24735632,/m/0gkt440,Heart is...,2006.0,4678547.0,97.0,['Korean Language'],['South Korea'],"['Family Film', 'Drama']"
4777324,/m/0cmss_,Itty Bitty Titty Committee,2007.0,33723.0,90.0,['English Language'],['United States of America'],"['LGBT', 'Gay Interest', 'Indie', 'Gay', 'Satire', 'Comedy', 'Gay Themed', 'Romance Film']"
5736805,/m/0f20f3,Diary of June,2005.0,3867958.0,105.0,['Korean Language'],['South Korea'],"['Drama', 'Mystery', 'Crime Fiction', 'Horror']"
4798258,/m/0cnshj,What We Do Is Secret,2007.0,58776.0,92.0,['English Language'],['United States of America'],"['Punk rock', 'Musical', 'Period piece', 'Drama', 'Biopic [feature]', 'Biographical film', 'Musical Drama']"
20317509,/m/04zxdz7,Mug Travel,2007.0,608835.0,76.0,['Korean Language'],['South Korea'],"['Computer Animation', ""Children's""]"
3598984,/m/09p0ct,The Constant Gardener,2005.0,82466670.0,129.0,"['Italian Language', 'German Language', 'English Language', 'Swahili Language']","['United Kingdom', 'Germany']","['Thriller', 'Crime Fiction', 'Political thriller', 'Mystery', 'Drama', 'Film adaptation', 'Crime Thriller', 'Romance Film', 'Political drama']"
1661137,/m/05lhnz,Elizabethtown,2005.0,52034889.0,123.0,['English Language'],['United States of America'],"['Romantic comedy', 'Family Drama', 'Comedy-drama', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']"
352693,/m/01zh0v,"Fast, Cheap and Out of Control",1997.0,878960.0,82.0,['English Language'],['United States of America'],"['Indie', 'Documentary']"
5207995,/m/0d7wvs,The Emerald Forest,1985.0,24468550.0,114.0,"['English Language', 'Portuguese Language']",['United Kingdom'],"['Jungle Film', 'Drama', 'Adventure']"
19853477,/m/04q26ms,Call + Response,2008.0,215185.0,86.0,['English Language'],['United States of America'],"['Crime Fiction', 'Culture & Society', 'Concert film', 'Music', 'Social issues', 'Documentary']"
1567129,/m/05b_8f,Saraband,2003.0,975181.0,107.0,"['Swedish Language', 'German Language', 'English Language']","['Austria', 'Denmark', 'Sweden', 'Italy', 'Germany', 'Finland']","['World cinema', 'Television movie', 'Family Drama', 'Musical', 'Drama', 'Music']"
5516824,/m/0dqg_9,"20,000 Leagues Under the Sea",1954.0,11267000.0,122.0,['English Language'],['United States of America'],"['Science Fiction', 'Adventure', 'Action/Adventure', 'Fantasy', 'Drama', 'Family Film', 'Action', 'Steampunk']"
12673434,/m/062zjtt,Thor,2011.0,449300000.0,114.0,['English Language'],['United States of America'],"['Fantasy Adventure', 'Adventure', 'Superhero movie', 'Superhero', 'Action/Adventure', 'Fantasy', 'Mythological Fantasy', 'Drama', 'Action']"
17841580,/m/047dvdb,'Til There Was You,1997.0,3525125.0,114.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy']"
17574075,/m/05t0_2v,Scott Pilgrim vs. the World,2010.0,47664559.0,112.0,['English Language'],"['United States of America', 'Canada', 'United Kingdom']","['Romantic comedy', 'Adventure', 'Superhero movie', 'Action Comedy', 'Action/Adventure', 'Martial Arts Film', 'Fantasy', 'Comedy', 'Romance Film', 'Action']"
1535983,/m/058sm0,Eight Men Out,1988.0,5680515.0,120.0,['English Language'],['United States of America'],"['Sports', 'Period piece', 'Americana', 'Drama', 'Indie']"
6742643,/m/0glq69,Artists and Models,1955.0,3800000.0,102.0,['English Language'],['United States of America'],['Comedy']
22826758,/m/06413g2,Confucius,2010.0,18600000.0,108.0,['Standard Mandarin'],['China'],"['Biographical film', 'Drama', 'Adventure', 'Chinese Movies']"
6141751,/m/0fs9vc,The Princess and the Frog,2009.0,267045765.0,98.0,"['French Language', 'English Language']",['United States of America'],"[""Children's/Family"", 'Fairy tale', 'Animation', 'Musical', 'Fantasy', ""Children's Fantasy"", 'Romance Film', 'Family Film']"
6446036,/m/0g5ptf,The Spy Who Loved Me,1977.0,185400000.0,126.0,"['Arabic Language', 'Italian Language', 'English Language']",['United Kingdom'],"['Thriller', 'Action Thrillers', 'Action/Adventure', 'Glamorized Spy Film', 'Action', 'Spy']"
12111728,/m/02vq583,Charlie Bartlett,2007.0,5254986.0,97.0,['English Language'],['United States of America'],"['Indie', 'Comedy-drama', 'Drama', 'Comedy', 'Coming of age', 'Teen']"
149433,/m/0135_9,Rocky II,1979.0,200182160.0,120.0,['English Language'],['United States of America'],"['Sports', 'Drama', 'Boxing', 'New Hollywood']"
1119784,/m/047qxs,Timeline,2003.0,43935763.0,116.0,"['French Language', 'English Language']",['United States of America'],"['Thriller', 'Science Fiction', 'Adventure', 'Costume drama', 'Action/Adventure', 'Film adaptation', 'Time travel', 'Action']"
19596597,/m/04n52p6,Sherlock Holmes,2009.0,524028679.0,128.0,"['French Language', 'English Language']","['United States of America', 'United Kingdom', 'Germany']","['Crime Fiction', 'Thriller', 'Detective fiction', 'Action/Adventure', 'Period piece', 'Drama', 'Comedy', 'Crime Thriller', 'Action']"
235288,/m/01j5ql,Courage Under Fire,1996.0,100860818.0,115.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Detective fiction', 'Detective', 'Gulf War', 'War film', 'Mystery', 'Drama', 'Political thriller', 'Political drama']"
92706,/m/0n08r,Heaven's Gate,1980.0,3484331.0,225.0,['English Language'],['United States of America'],"['Action/Adventure', 'History', 'Period piece', 'Drama', 'Western']"
1190931,/m/04fzfj,Godzilla,1998.0,379014294.0,126.0,"['French Language', 'Japanese Language', 'Russian Language', 'English Language', 'Spanish Language']","['United States of America', 'Japan']","['Thriller', 'Science Fiction', 'Horror', 'Remake', 'Monster', 'Disaster', 'Japanese Movies', 'Action']"
464128,/m/02cp0b,Bad News Bears,1976.0,42349782.0,101.0,['English Language'],['United States of America'],"['Sports', 'Family Film', 'Coming of age', 'Comedy', 'Baseball']"
27691926,/m/0c41_t1,"I Will, I Will... for Now",1976.0,1740000.0,107.0,['English Language'],['United States of America'],"['Comedy film', 'Romance Film']"
32506361,/m/0h1cdwq,Alvin and the Chipmunks: Chipwrecked,2011.0,133103929.0,87.0,['English Language'],['United States of America'],"['Computer Animation', 'Family Film', 'Fantasy', 'Comedy', 'Animation']"
17595071,/m/046391k,Company Man,2000.0,146193.0,82.0,['English Language'],"['United States of America', 'France', 'United Kingdom']","['Parody', 'Screwball comedy', 'Action/Adventure', 'Political satire', 'Comedy', 'Political cinema', 'Black comedy', 'Action']"
4506211,/m/0c61rf,Barb Wire,1996.0,3793614.0,100.0,"['French Language', 'German Language', 'English Language']",['United States of America'],"['Science Fiction', 'Indie', 'Superhero movie', 'Action/Adventure', 'Fantasy', 'Action']"
5099214,/m/0d2lz5,The Day of the Locust,1975.0,17793000.0,144.0,['English Language'],['United States of America'],"['Tragedy', 'Surrealism', 'Period piece', 'Satire', 'Drama', 'Film adaptation', 'New Hollywood']"
3037946,/m/08md07,A Nightmare on Elm Street 3: Dream Warriors,1987.0,44793222.0,96.0,['English Language'],['United States of America'],"['Horror', 'Slasher', 'Teen', 'Supernatural']"
3569608,/m/09m64b,The Long Gray Line,1955.0,4100000.0,138.0,['English Language'],['United States of America'],"['Sports', 'Biographical film', 'Drama', 'Comedy', 'Biopic [feature]']"
2276238,/m/0705k1,Nightmares,1983.0,6670680.0,99.0,['English Language'],['United States of America'],"['Thriller', 'Science Fiction', 'Horror']"
28398650,/m/0crcg6m,The Masked Gang,2005.0,3653666.0,98.0,[],['Turkey'],"['Crime Fiction', 'Comedy film']"
8893458,/m/027nmc2,Almejas y Mejillones,2000.0,18052128.0,93.0,['Spanish Language'],['Argentina'],['Comedy']
3524152,/m/09jbn5,The Daytrippers,1997.0,2084559.0,87.0,['English Language'],"['United States of America', 'Canada']","['Ensemble Film', 'Indie', 'Family Drama', 'Comedy-drama', 'Mystery', 'Drama', 'Comedy', 'Domestic Comedy']"
2311212,/m/072x72,Double Impact,1991.0,80039915.0,109.0,['English Language'],['United States of America'],"['Crime Fiction', 'Action/Adventure', 'Action', 'Martial Arts Film', 'Thriller']"
8390126,/m/0271t7s,Opportunity Knocks,1990.0,11359129.0,95.0,['English Language'],['United States of America'],"['Action/Adventure', 'Comedy of Errors', 'Action', 'Comedy', 'Screwball comedy']"
1889426,/m/063_j5,Kiss Kiss Bang Bang,2005.0,4235837.0,102.0,['English Language'],['United States of America'],"['LGBT', 'Crime Fiction', 'Parody', 'Detective', 'Action/Adventure', 'Mystery', 'Thriller', 'Comedy', 'Crime Thriller', 'Black comedy', 'Action', 'Film noir', 'Neo-noir']"
1830431,/m/05_cq9,The Legend of Zorro,2005.0,142400065.0,129.0,['English Language'],['United States of America'],"['Swashbuckler films', 'Adventure', 'Superhero movie', 'Costume drama', 'Costume Adventure', 'Action/Adventure', 'Action']"
9223339,/m/0280sc1,Band of Angels,1957.0,2500000.0,125.0,['English Language'],['United States of America'],"['Melodrama', 'Adventure', 'Costume drama', 'Period piece', 'Drama', 'Film adaptation', 'Romance Film']"
